pull_request_id,pull_request_number,pull_request_user_id,pull_request_created_at,pull_request_title,pull_request_commits,pull_request_checks,pull_request_files_changed,pull_request_lines_changed,comment_id,comment_created_at,comment_text,comment_author,comment_parent_id
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159125927,2017-12-30T17:34:15Z,@yk-fujii should we for now then leave this function in or do you still plan to re-implement it?,dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159125934,2017-12-30T17:35:21Z,@yk-fujii this must be `setFlagTime = ros::Time::now().toSec();` - correct?,dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159125943,2017-12-30T17:36:00Z,@aohsato which publishing flag?,dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159125952,2017-12-30T17:36:48Z,@amc-nu why is this hardcoded to 100?,dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159126048,2017-12-30T17:41:52Z,"@amc-nu what is ""[]"" in this line? 

Also move return into a new line. ",dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,159127097,2017-12-30T18:45:16Z,"@yk-fujii I did this here: https://github.com/CPFL/Autoware/pull/1008/commits/6227d56a457a49bb9d74720de75fcdc5abc11b8d

Can you check if it is correct? ",dejanpan,
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,160305971,2018-01-09T02:22:37Z,"Thanks, That's correct!",yk-fujii,159127097
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,160307423,2018-01-09T02:36:02Z,"I want to leave.
The decisionmaker decide whether to start after stopping in this function.

However, I thinking that doing this filtering in the decisionmaker  is not a good way,
so I'll integrate filtering part to detector in the future.",yk-fujii,159125927
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,160308670,2018-01-09T02:48:33Z,"correct.
I set that the obstacle can not be seen for 1 second as the start condition  because detection results may disappear momentarily.",yk-fujii,159125934
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,160895848,2018-01-11T09:01:11Z,"Like this. 
https://github.com/CPFL/Autoware/blob/1c49dc7846eb2776a969743f3bb0b3268ac3eab4/ros/src/computing/planning/motion/packages/waypoint_follower/nodes/pure_pursuit/pure_pursuit_core.cpp#L136

But I think that flag is not needed and purepursuit should publish twist/angle/curverture every time. We can pick up one topic on actuation layer.",aohsato,159125943
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,161146379,2018-01-12T06:09:06Z,@yk-fujii not sure if you understood me. You have `==` and I think that it should be `=`. correct? Can you fix it?,dejanpan,159125934
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,161147961,2018-01-12T06:23:09Z,"oops, I did not look, sorry.
I'll re-check and fix it",yk-fujii,159125934
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,161423097,2018-01-15T02:48:12Z,@yk-fujii so we fix or not? I'd like to merge....,dejanpan,159125934
160212797,1008,yk-fujii,2017-12-27T08:33:42Z, integration week 2 (inheritance of # 995),36,1,33,1252,161432284,2018-01-15T05:13:44Z,"@dejanpan 
We should fix.
I had fixed this and pushed.",yk-fujii,159125934
160154400,1007,hatem-darweesh,2017-12-26T18:09:37Z,"- Add modularized OpenPlanner to autoware , 2nd PR",3,0,112,19690,158735430,2017-12-26T19:47:50Z,"Should this be ""DeceisionMaker.h""?",Capri2014,
160154400,1007,hatem-darweesh,2017-12-26T18:09:37Z,"- Add modularized OpenPlanner to autoware , 2nd PR",3,0,112,19690,158740404,2017-12-26T21:12:34Z,Same here,Capri2014,
160154400,1007,hatem-darweesh,2017-12-26T18:09:37Z,"- Add modularized OpenPlanner to autoware , 2nd PR",3,0,112,19690,158742601,2017-12-26T21:50:03Z,"If I understand it right, if ""enableSwerving"" is set, ""enableFollowing"" would be set and then in ""StateMachine"" the state would be updated to ""Following"" or ""Obstacle Avoidance"" depending on whether obstacle is fully blocking or not. Would it be more reasonable to incorporate this part of logic into StateMachine instead of doing it in different places ? Like  ""BehaviorGen"", ""TrajectoryGen"", ""MotionPrediction"", ""TrajectoryEval"" separately?",Capri2014,
